customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00804,Female,1,No,No,11,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),18.81,238.82,No
C00805,Female,0,No,No,27,Yes,Yes,DSL,No internet service,Yes,One year,No,Bank transfer (automatic),40.89,1125.73,No
C00806,Female,0,Yes,No,14,Yes,No phone service,Fiber optic,No internet service,Yes,Two year,Yes,Credit card (automatic),99.53,1511.01,Yes
C00807,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),110.28,5079.75,No
C00808,Female,0,Yes,No,10,Yes,No phone service,No,No,No,Month-to-month,Yes,Electronic check,57.96,558.89,Yes
C00809,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,75.45,1838.24,No
C00810,Male,0,Yes,No,61,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,90.02,5595.61,No
C00811,Male,1,No,Yes,18,Yes,No,DSL,No internet service,Yes,Two year,Yes,Bank transfer (automatic),115.2,2025.17,No
C00812,Male,0,No,Yes,9,Yes,Yes,No,No,No,One year,No,Electronic check,111.12,966.49,No
C00813,Female,0,No,No,17,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),23.83,368.75,No
C00814,Female,1,No,No,58,No,No phone service,DSL,No internet service,Yes,One year,Yes,Credit card (automatic),43.31,2452.13,No
C00815,Male,0,No,Yes,13,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,23.01,251.57,Yes
C00816,Male,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),80.89,4091.52,No
C00817,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),90.47,553.81,No
C00818,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,49.44,2456.75,No
C00819,Male,0,No,No,36,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,105.09,3817.52,No
C00820,Male,1,Yes,No,71,Yes,No,DSL,Yes,No,Two year,No,Credit card (automatic),64.19,4574.76,No
C00821,Female,0,Yes,No,25,Yes,No phone service,DSL,Yes,No internet service,Two year,Yes,Credit card (automatic),119.83,3043.33,No
C00822,Female,0,No,No,11,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),18.04,168.24,No
C00823,Male,0,No,No,44,Yes,Yes,DSL,No,Yes,Two year,Yes,Mailed check,29.17,1222.13,No
C00824,Female,0,Yes,Yes,14,No,Yes,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,48.78,716.91,No
C00825,Female,1,Yes,No,29,Yes,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,20.6,638.65,No
C00826,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,No internet service,Yes,Two year,No,Bank transfer (automatic),97.8,4834.78,No
C00827,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,23.38,128.8,No
C00828,Male,0,No,No,69,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,94.4,6482.79,No
C00829,Female,0,No,No,57,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,23.36,1380.08,Yes
C00830,Male,0,Yes,No,26,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Mailed check,43.78,1171.39,No
C00831,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,103.81,683.8,No
C00832,Male,0,No,No,16,Yes,No,DSL,Yes,Yes,Two year,Yes,Electronic check,115.01,1798.1,No
C00833,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.28,3582.31,No
C00834,Male,0,Yes,No,12,No,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,116.93,1384.63,No
C00835,Female,0,No,Yes,3,Yes,No phone service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),81.94,219.32,Yes
C00836,Male,0,Yes,No,63,Yes,No phone service,Fiber optic,No,No internet service,One year,Yes,Mailed check,60.42,3824.88,No
C00837,Male,0,Yes,No,64,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card (automatic),99.89,6339.11,No
C00838,Female,0,Yes,Yes,62,Yes,No phone service,No,No,No,Month-to-month,Yes,Electronic check,48.12,3059.5,No
C00839,Male,0,No,No,6,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),45.11,357.85,No
C00840,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Bank transfer (automatic),84.97,1669.9,No
C00841,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card (automatic),57.83,1065.94,Yes
C00842,Male,0,No,Yes,43,Yes,No,Fiber optic,No internet service,No,One year,Yes,Credit card (automatic),31.86,1363.82,No
C00843,Male,0,No,Yes,3,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,24.83,83.94,No
C00844,Male,1,No,No,38,No,No phone service,DSL,Yes,No internet service,Two year,No,Electronic check,98.36,3699.87,No
C00845,Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,86.94,5919.79,No
C00846,Female,0,Yes,No,44,No,No phone service,Fiber optic,Yes,No,One year,Yes,Mailed check,60.0,2656.77,No
C00847,Female,0,No,No,63,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),109.42,6852.19,No
C00848,Male,0,Yes,No,42,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,59.91,2597.29,No
C00849,Female,0,Yes,Yes,64,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,90.45,5784.59,No
C00850,Male,0,Yes,Yes,54,No,Yes,Fiber optic,No internet service,Yes,One year,Yes,Credit card (automatic),110.73,5927.98,No
C00851,Female,1,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),103.75,7355.98,No
C00852,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),70.13,2564.68,No
C00853,Male,1,No,No,4,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),87.42,307.67,Yes
C00854,Male,0,Yes,Yes,2,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),60.19,198.95,No
C00855,Male,0,Yes,No,44,Yes,No,No,Yes,Yes,One year,No,Mailed check,84.01,3696.94,No
C00856,Male,1,Yes,No,67,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.27,3017.58,No
C00857,Male,0,No,Yes,68,Yes,No phone service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),62.34,4259.69,No
C00858,Female,0,No,No,62,Yes,No phone service,No,No,No,Month-to-month,Yes,Credit card (automatic),39.37,2464.77,No
C00859,Male,0,No,No,1,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),21.89,21.21,Yes
C00860,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),78.03,1304.91,No
C00861,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),106.17,1763.72,No
C00862,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,20.61,218.2,No
C00863,Female,0,No,Yes,53,Yes,No phone service,No,No internet service,Yes,One year,Yes,Electronic check,38.0,2004.96,No
C00864,Female,0,No,No,59,Yes,No phone service,Fiber optic,Yes,No,Two year,Yes,Electronic check,64.94,3881.18,No
C00865,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),85.92,848.79,No
C00866,Male,0,No,No,12,Yes,No,No,Yes,Yes,One year,No,Electronic check,35.47,443.94,No
C00867,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,23.78,1052.55,No
C00868,Male,0,Yes,No,15,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.94,1040.24,Yes
C00869,Female,0,Yes,No,66,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),101.51,6654.68,No
C00870,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,No internet service,Two year,No,Electronic check,21.59,220.34,No
C00871,Female,1,Yes,Yes,8,Yes,Yes,DSL,Yes,No,Two year,Yes,Electronic check,53.64,431.18,No
C00872,Female,0,No,No,55,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,85.68,4790.17,No
C00873,Male,0,Yes,No,6,No,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,31.34,168.99,Yes
C00874,Female,0,Yes,No,53,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,42.07,2248.92,No
C00875,Male,0,No,No,20,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),72.62,1507.45,Yes
C00876,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),115.23,4517.34,No
C00877,Female,0,No,Yes,34,Yes,No phone service,DSL,Yes,No internet service,One year,No,Mailed check,47.31,1583.86,No
C00878,Male,0,Yes,No,57,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Mailed check,67.73,3796.68,No
C00879,Male,0,No,Yes,19,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,58.79,1177.95,No
C00880,Male,0,Yes,No,71,Yes,No phone service,Fiber optic,No internet service,No,Two year,Yes,Credit card (automatic),109.53,7724.01,No
C00881,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),25.33,766.3,No
C00882,Male,1,Yes,No,40,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),75.75,3031.7,Yes
C00883,Female,0,Yes,No,14,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Electronic check,104.3,1523.37,No
C00884,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),118.79,4445.12,No
C00885,Male,0,No,No,44,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,89.27,3935.3,No
C00886,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,56.75,571.39,No
C00887,Female,0,No,No,58,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),60.01,3552.21,No
C00888,Female,0,No,Yes,20,Yes,Yes,No,No,Yes,One year,No,Electronic check,53.87,1053.57,No
C00889,Male,0,No,No,50,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),79.57,3958.84,Yes
C00890,Male,0,Yes,No,20,Yes,No phone service,No,No,No,Month-to-month,No,Electronic check,93.42,1905.86,Yes
C00891,Male,0,No,No,36,Yes,No phone service,No,No internet service,No internet service,One year,No,Electronic check,101.59,3742.09,No
C00892,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,No,Mailed check,60.49,1598.49,No
C00893,Male,0,No,No,32,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,91.1,2823.09,No
C00894,Female,1,No,No,1,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,111.45,143.93,Yes
C00895,Female,0,No,No,17,Yes,No,No,No,No,Two year,Yes,Mailed check,111.92,1970.86,No
C00896,Female,0,No,No,9,Yes,No,DSL,No,Yes,One year,No,Bank transfer (automatic),89.81,814.76,No
C00897,Female,0,No,Yes,45,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Mailed check,82.96,3864.9,No
C00898,Male,0,Yes,No,66,Yes,Yes,DSL,No internet service,No,One year,Yes,Electronic check,72.22,4724.66,No
C00899,Male,0,No,No,32,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),36.69,1136.97,No
C00900,Male,0,No,Yes,45,Yes,No phone service,Fiber optic,No internet service,No,One year,No,Mailed check,30.61,1339.66,No
C00901,Female,0,Yes,Yes,9,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,67.54,612.21,No
C00902,Female,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,34.26,1033.3,Yes
C00903,Male,0,Yes,No,38,No,No,Fiber optic,No internet service,No,One year,Yes,Credit card (automatic),76.85,2881.81,No
C00904,Male,0,No,Yes,60,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),83.86,5087.77,Yes
C00905,Female,0,No,Yes,1,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Credit card (automatic),71.61,85.0,Yes
C00906,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Mailed check,21.72,56.86,No
C00907,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No internet service,Two year,No,Credit card (automatic),23.89,1535.76,No
C00908,Male,1,No,No,36,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.56,1043.14,Yes
C00909,Female,0,No,No,65,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),33.67,2193.63,No
C00910,Male,0,Yes,No,24,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Credit card (automatic),118.97,2899.65,No
C00911,Male,0,Yes,No,4,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),53.14,262.52,No
C00912,Male,0,No,Yes,68,Yes,Yes,DSL,Yes,No internet service,Two year,Yes,Mailed check,47.78,3294.87,No
C00913,Female,0,No,Yes,25,Yes,Yes,DSL,Yes,Yes,One year,No,Electronic check,23.33,585.73,No
C00914,Female,0,No,Yes,7,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,82.8,530.86,No
C00915,Female,1,No,Yes,13,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),84.52,1082.83,No
C00916,Female,0,No,No,68,Yes,No,DSL,Yes,Yes,One year,No,Mailed check,35.9,2442.36,No
C00917,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,One year,Yes,Mailed check,111.76,4882.99,No
C00918,Female,0,Yes,No,57,Yes,No phone service,No,Yes,Yes,One year,Yes,Mailed check,99.65,5653.75,No
C00919,Female,0,No,No,36,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,41.49,1503.73,Yes
C00920,Male,0,Yes,No,14,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,67.56,884.19,Yes
C00921,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),64.76,1765.55,No
C00922,Male,0,No,Yes,37,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,53.55,1979.08,Yes
C00923,Male,0,No,No,71,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,101.4,7192.94,Yes
C00924,Male,0,Yes,No,25,Yes,Yes,DSL,No,Yes,Two year,No,Credit card (automatic),29.14,770.83,No
C00925,Male,1,Yes,Yes,67,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,60.36,4009.83,Yes
C00926,Male,0,No,No,4,Yes,No phone service,DSL,Yes,Yes,Two year,Yes,Mailed check,61.66,316.68,No
C00927,Female,1,Yes,No,16,No,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.81,1014.98,No
C00928,Female,0,Yes,No,19,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card (automatic),105.86,2079.64,Yes
C00929,Male,1,No,No,29,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),40.25,1087.44,Yes
C00930,Male,0,Yes,No,51,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,28.5,1468.79,No
C00931,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Mailed check,81.02,1488.87,No
C00932,Male,1,No,No,58,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card (automatic),35.73,2054.35,No
C00933,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),25.64,1142.05,No
C00934,Female,1,Yes,No,16,No,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card (automatic),61.52,966.14,No
C00935,Male,0,No,No,65,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer (automatic),40.4,2648.39,No
C00936,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,54.84,122.2,No
C00937,Male,0,No,No,56,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,44.49,2602.29,No
C00938,Female,0,No,No,28,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,27.45,699.67,Yes
C00939,Female,0,No,No,65,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.16,4895.45,No
C00940,Female,0,No,No,5,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.76,82.76,No
C00941,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No internet service,Two year,No,Bank transfer (automatic),116.57,2570.77,Yes
C00942,Female,0,No,No,13,Yes,Yes,No,No internet service,Yes,Two year,No,Electronic check,52.82,679.87,No
C00943,Male,0,No,Yes,65,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.91,5761.72,No
C00944,Male,0,No,No,16,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,100.66,1584.41,No
C00945,Male,0,Yes,No,64,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,46.47,3009.8,No
C00946,Male,0,Yes,Yes,32,Yes,No phone service,Fiber optic,Yes,No internet service,One year,Yes,Mailed check,94.37,3001.18,No
C00947,Female,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.91,5247.32,No
C00948,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Credit card (automatic),42.61,2480.67,No
C00949,Male,0,No,Yes,46,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),119.23,5448.35,No
C00950,Male,0,No,No,52,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,20.11,1076.18,No
C00951,Female,1,No,No,63,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Bank transfer (automatic),40.13,2480.26,No
C00952,Male,0,No,No,60,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,97.56,5878.27,No
C00953,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),37.8,2477.09,Yes
C00954,Male,0,No,No,55,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card (automatic),89.22,4900.45,No
C00955,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),105.26,5945.08,No
C00956,Female,0,No,No,71,Yes,No phone service,DSL,No,No,One year,No,Mailed check,115.84,8224.98,No
C00957,Male,0,No,No,26,Yes,Yes,DSL,Yes,Yes,One year,Yes,Credit card (automatic),66.37,1674.0,No
C00958,Female,0,No,No,12,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),117.05,1399.0,No
C00959,Male,0,No,No,71,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),59.99,4298.73,No
C00960,Male,1,Yes,No,46,No,No phone service,DSL,No internet service,No,Month-to-month,Yes,Mailed check,40.25,1850.73,No
C00961,Male,1,Yes,No,47,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.42,3372.44,No
C00962,Female,0,Yes,No,38,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,84.28,3217.39,No
C00963,Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,One year,Yes,Bank transfer (automatic),64.71,1397.58,No
C00964,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No,Two year,No,Mailed check,75.83,1097.46,No
C00965,Male,0,Yes,Yes,2,Yes,No phone service,No,Yes,No,One year,Yes,Credit card (automatic),60.47,191.3,No
C00966,Male,0,No,No,70,Yes,No,DSL,No,No internet service,Two year,Yes,Credit card (automatic),71.53,4941.84,No
C00967,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.16,3774.13,No
C00968,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,68.98,415.27,No
C00969,Male,0,No,No,37,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,43.82,1661.37,No
C00970,Female,0,No,Yes,14,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Electronic check,95.39,1343.88,No
C00971,Male,1,No,No,37,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,52.43,1939.59,No
C00972,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Bank transfer (automatic),101.25,861.52,Yes
C00973,Male,0,No,No,13,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),23.8,292.51,Yes
C00974,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,51.88,2055.99,Yes
C00975,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),27.62,1628.0,No
